"","time","well","row","col","value","condition"
"155","1.66666666666667","A5","A","5","631","B"
"156","1.66666666666667","A6","A","6","627","B"
"157","1.66666666666667","A7","A","7","695","C"
"158","1.66666666666667","A8","A","8","613","C"
"159","1.66666666666667","A9","A","9","656","C"
"160","1.66666666666667","A10","A","10","724","D"
"161","1.66666666666667","A11","A","11","629","D"
"162","1.66666666666667","A12","A","12","636","D"
"163","1.66666666666667","B1","B","1","643","E"
"164","1.66666666666667","B2","B","2","588","E"
"165","1.66666666666667","B3","B","3","627","E"
"166","1.66666666666667","B4","B","4","539","F"
"167","1.66666666666667","B5","B","5","645","F"
"168","1.66666666666667","B6","B","6","714","F"
"169","1.66666666666667","C1","C","1","691","G"
"170","1.66666666666667","C2","C","2","607","G"
"171","1.66666666666667","C3","C","3","580","G"
"172","1.66666666666667","C4","C","4","552","H"
"173","1.66666666666667","C5","C","5","548","H"
"174","1.66666666666667","C6","C","6","616","H"
"175","1.66666666666667","C7","C","7","642","I"
"176","1.66666666666667","C8","C","8","604","I"
"177","1.66666666666667","C9","C","9","576","I"
"178","1.66666666666667","C10","C","10","523","J"
"179","1.66666666666667","C11","C","11","619","J"
"180","1.66666666666667","C12","C","12","831","J"
"181","2","A1","A","1","534","A"
"182","2","A2","A","2","622","A"
"183","2","A3","A","3","603","A"
"184","2","A4","A","4","574","B"
"185","2","A5","A","5","609","B"
"186","2","A6","A","6","627","B"
"187","2","A7","A","7","693","C"
"188","2","A8","A","8","587","C"
"189","2","A9","A","9","645","C"
"190","2","A10","A","10","716","D"
"191","2","A11","A","11","633","D"
"192","2","A12","A","12","628","D"
"193","2","B1","B","1","645","E"
"194","2","B2","B","2","592","E"
"195","2","B3","B","3","622","E"
"196","2","B4","B","4","551","F"
"197","2","B5","B","5","672","F"
"198","2","B6","B","6","756","F"
"199","2","C1","C","1","704","G"
"200","2","C2","C","2","614","G"
"201","2","C3","C","3","611","G"
"202","2","C4","C","4","573","H"
"203","2","C5","C","5","532","H"
"204","2","C6","C","6","632","H"
"205","2","C7","C","7","653","I"
"206","2","C8","C","8","607","I"
"207","2","C9","C","9","596","I"
"208","2","C10","C","10","553","J"
"209","2","C11","C","11","622","J"
"210","2","C12","C","12","830","J"
"211","2.33333333333333","A1","A","1","533","A"
"212","2.33333333333333","A2","A","2","598","A"
"213","2.33333333333333","A3","A","3","614","A"
"214","2.33333333333333","A4","A","4","570","B"
"215","2.33333333333333","A5","A","5","610","B"
"216","2.33333333333333","A6","A","6","618","B"
"217","2.33333333333333","A7","A","7","712","C"
"218","2.33333333333333","A8","A","8","584","C"
"219","2.33333333333333","A9","A","9","643","C"
"220","2.33333333333333","A10","A","10","741","D"
"221","2.33333333333333","A11","A","11","637","D"
"222","2.33333333333333","A12","A","12","649","D"
"223","2.33333333333333","B1","B","1","684","E"
"224","2.33333333333333","B2","B","2","612","E"
"225","2.33333333333333","B3","B","3","646","E"
"226","2.33333333333333","B4","B","4","572","F"
"227","2.33333333333333","B5","B","5","707","F"
"228","2.33333333333333","B6","B","6","769","F"
"229","2.33333333333333","C1","C","1","724","G"
"230","2.33333333333333","C2","C","2","646","G"
"231","2.33333333333333","C3","C","3","613","G"
