"","time","well","row","col","value","condition"
"74","2.66666666666667","A2","A","2","97.9020979020979","A"
"75","2.66666666666667","A3","A","3","97.4093264248705","A"
"76","2.66666666666667","A4","A","4","102.758620689655","B"
"77","2.66666666666667","A5","A","5","101.706484641638","B"
"78","2.66666666666667","A6","A","6","102.816901408451","B"
"79","2.66666666666667","A7","A","7","106.597222222222","C"
"80","2.66666666666667","A8","A","8","106.197654941374","C"
"81","2.66666666666667","A9","A","9","106.335616438356","C"
"82","3","A1","A","1","92.0774647887324","A"
"83","3","A2","A","2","94.0559440559441","A"
"84","3","A3","A","3","93.7823834196891","A"
"85","3","A4","A","4","99.1379310344828","B"
"86","3","A5","A","5","97.7815699658703","B"
"87","3","A6","A","6","98.943661971831","B"
"88","3","A7","A","7","105.555555555556","C"
"89","3","A8","A","8","104.355108877722","C"
"90","3","A9","A","9","104.794520547945","C"
"91","3.33333333333333","A1","A","1","85.387323943662","A"
"92","3.33333333333333","A2","A","2","87.7622377622378","A"
"93","3.33333333333333","A3","A","3","87.0466321243523","A"
"94","3.33333333333333","A4","A","4","92.2413793103448","B"
"95","3.33333333333333","A5","A","5","90.9556313993174","B"
"96","3.33333333333333","A6","A","6","91.0211267605634","B"
"97","3.33333333333333","A7","A","7","104.166666666667","C"
"98","3.33333333333333","A8","A","8","103.015075376884","C"
"99","3.33333333333333","A9","A","9","103.082191780822","C"
"100","3.66666666666667","A1","A","1","78.8732394366197","A"
"101","3.66666666666667","A2","A","2","81.2937062937063","A"
"102","3.66666666666667","A3","A","3","80.3108808290155","A"
"103","3.66666666666667","A4","A","4","85.6896551724138","B"
"104","3.66666666666667","A5","A","5","84.3003412969283","B"
"105","3.66666666666667","A6","A","6","84.5070422535211","B"
"106","3.66666666666667","A7","A","7","101.215277777778","C"
"107","3.66666666666667","A8","A","8","99.8324958123953","C"
"108","3.66666666666667","A9","A","9","99.486301369863","C"
"109","4","A1","A","1","73.7676056338028","A"
"110","4","A2","A","2","76.9230769230769","A"
"111","4","A3","A","3","75.1295336787565","A"
"112","4","A4","A","4","81.0344827586207","B"
"113","4","A5","A","5","80.2047781569966","B"
"114","4","A6","A","6","79.7535211267606","B"
"115","4","A7","A","7","96.875","C"
"116","4","A8","A","8","95.3098827470687","C"
"117","4","A9","A","9","95.2054794520548","C"
"118","4.33333333333333","A1","A","1","69.3661971830986","A"
"119","4.33333333333333","A2","A","2","72.7272727272727","A"
"120","4.33333333333333","A3","A","3","70.1208981001727","A"
"121","4.33333333333333","A4","A","4","77.5862068965517","B"
"122","4.33333333333333","A5","A","5","77.1331058020478","B"
"123","4.33333333333333","A6","A","6","76.4084507042254","B"
"124","4.33333333333333","A7","A","7","92.8819444444445","C"
"125","4.33333333333333","A8","A","8","91.6247906197655","C"
"126","4.33333333333333","A9","A","9","91.2671232876713","C"
"127","4.66666666666667","A1","A","1","64.9647887323944","A"
"128","4.66666666666667","A2","A","2","66.6083916083916","A"
"129","4.66666666666667","A3","A","3","66.3212435233161","A"
"130","4.66666666666667","A4","A","4","73.1034482758621","B"
